,Job Title,Location,Job Type,Company,Salary,Monthly Salary,Posting Date,Expiry Date,Ad Duration (Days),Days before expiry,Link
705,Head of Marketing at Parvana Recruitment,"Cape Town, Western Cape",Permanent Management position,Parvana Strategic Sourcing,R Undisclosed,,09 Dec 2022,06 Jan 2023,28,27,https://www.careerjunction.co.za/head-of-marketing-at-parvana-recruitment-job-2495863.aspx
706,Study Coordinator (Nurse) 6 Months (Wits PHRU) at AJ Personnel,"North West, South Africa",Contract Junior position,AJ Personnel,R Undisclosed,,09 Dec 2022,08 Jan 2023,30,29,https://www.careerjunction.co.za/study-coordinator-nurse-6-months-wits-phru-at-aj-personnel-job-2495836.aspx
707,Head of IT Security,"Roodepoort, Gauteng",Permanent Management position,DCV Sabenza IT and Recruitment,Undisclosed,,08 Dec 2022,25 Dec 2022,17,15,https://www.careerjunction.co.za/head-of-it-security-job-2493379.aspx
708,Key Accounts Executive at Sondlo & Knopp Advertising,"East London, Eastern Cape",Permanent Senior position,Sondlo & Knopp Advertising,"R10,000 - R15,000 per month",10000.0,08 Dec 2022,11 Jan 2023,34,32,https://www.careerjunction.co.za/key-accounts-executive-at-sondlo-%26-knopp-advertising-job-2495781.aspx
709,Financial Planner: Raw Materials Financial Planner:,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,09 Dec 2022,29 Dec 2022,20,19,https://www.careerjunction.co.za/financial-planner-raw-materials-financial-planner-job-2494768.aspx
710,Head of Loans/Credit (Product Owner/Product Manage at O'Brien Recruitment,"Cape Town Region, Western Cape",Permanent Senior position,O'Brien Recruitment,R Undisclosed,,09 Dec 2022,30 Dec 2022,21,20,https://www.careerjunction.co.za/head-of-loans-credit-product-owner-product-manage-at-o-brien-recruitment-job-2494687.aspx
711,Debtors Controller,"Paarl, Western Cape",Permanent Intermediate position,Lotus Recruitment,Undisclosed,,09 Dec 2022,25 Dec 2022,16,15,https://www.careerjunction.co.za/debtors-controller-job-2493458.aspx
712,Head of Medical Affairs,"Midrand, Gauteng",Permanent Management position,Afrizan People Intelligence,Undisclosed,,08 Dec 2022,15 Dec 2022,7,5,https://www.careerjunction.co.za/head-of-medical-affairs-job-2492333.aspx
713,Operations Director at WebHelp UK,"Johannesburg Region, Gauteng",Permanent Management position,WebHelp SA,R Undisclosed,,08 Dec 2022,07 Jan 2023,30,28,https://www.careerjunction.co.za/operations-director-at-webhelp-uk-job-2495729.aspx
714,Investment Client Operations Team Leader CA(SA) at Rory Mackie & Associates,"Cape Town Region, Western Cape",Permanent Senior EE position,Rory Mackie & Associates,R Undisclosed,,07 Dec 2022,28 Dec 2022,21,18,https://www.careerjunction.co.za/investment-client-operations-team-leader-casa-at-rory-mackie-%26amp-associates-job-2494341.aspx
715,Business Analyst Team Lead (HR),"Eikenbosch, Western Cape",Permanent Senior position,Recru-it,R Undisclosed,,08 Dec 2022,20 Dec 2022,12,10,https://www.careerjunction.co.za/business-analyst-team-lead-hr-job-2493394.aspx
716,Client Support Consultant - Principal at Nutun Digital Business Services,"Johannesburg, Gauteng",Permanent Intermediate position,Nutun,R Undisclosed,,08 Dec 2022,11 Jan 2023,34,32,https://www.careerjunction.co.za/client-support-consultant-principal-at-nutun-digital-business-services-job-2495671.aspx
717,CFO at Parvana Recruitment,Mauritius,Permanent Senior position,Parvana Strategic Sourcing,Undisclosed,,08 Dec 2022,05 Jan 2023,28,26,https://www.careerjunction.co.za/cfo-at-parvana-recruitment-job-2495765.aspx
718,.NET Technical Lead,"Centurion, Gauteng",Permanent Senior position,DCV Sabenza IT and Recruitment,R Undisclosed,,08 Dec 2022,11 Jan 2023,34,32,https://www.careerjunction.co.za/net-technical-lead-job-2495753.aspx
719,Head of Finance,"Centurion, Gauteng",Contract Management position,The CFO Centre,"R100,000 - R104,200 per month",100000.0,08 Dec 2022,11 Jan 2023,34,32,https://www.careerjunction.co.za/head-of-finance-job-2495751.aspx
720,HEAD: COMPLIANCE AND REGULATORY AFFAIRS,"Johannesburg North (Johannesburg North), Gauteng",Contract Senior position,Secondments,R Undisclosed,,08 Dec 2022,14 Dec 2022,6,4,https://www.careerjunction.co.za/head-compliance-and-regulatory-affairs-job-2495700.aspx
721,Head of Insurance Business Optimisation & MI at SA Taxi Development Finance,"Midrand, Gauteng",Permanent Senior EE position,SA Taxi Development Finance,Undisclosed,,07 Dec 2022,14 Dec 2022,7,4,https://www.careerjunction.co.za/head-of-insurance-business-optimisation-%26-mi-at-sa-taxi-development-finance-job-2492119.aspx
722,Senior Systems Developer,"Gauteng, South Africa",Permanent Intermediate position,Hi-Tech Cape Town,R Undisclosed,,08 Dec 2022,28 Dec 2022,20,18,https://www.careerjunction.co.za/senior-systems-developer-job-2494552.aspx
723,Head of Corporate Actuarial,"Dainfern, Gauteng",Permanent Executive position,The Recruitment Council,"R133,300 - R175,000 per month",133300.0,08 Dec 2022,02 Jan 2023,25,23,https://www.careerjunction.co.za/head-of-corporate-actuarial-job-2494420.aspx
724,"Head of Data, Insights & Analytics at Fempower Personnel","Johannesburg Region, Gauteng",Permanent Senior position,Fempower Personnel,R Undisclosed,,08 Dec 2022,11 Dec 2022,3,1,https://www.careerjunction.co.za/head-of-data-insights-%26-analytics-at-fempower-personnel-job-2492259.aspx
725,Data Insights and Analytics Lead at Fempower Personnel,"Johannesburg Region, Gauteng",Permanent Senior position,Fempower Personnel,R Undisclosed,,08 Dec 2022,11 Dec 2022,3,1,https://www.careerjunction.co.za/data-insights-and-analytics-lead-at-fempower-personnel-job-2492249.aspx
726,Head Of Networks – Telecommunications/Fibre,"Gauteng, South Africa",Permanent Intermediate position,Talentsphere,R Undisclosed,,08 Dec 2022,10 Dec 2022,2,0,https://www.careerjunction.co.za/head-of-networks-telecommunications-fibre-job-2492203.aspx
727,Debtors Controller at Drake International,"Eastern Cape, South Africa",Permanent Intermediate position,Drake International South Africa,R Undisclosed,,06 Dec 2022,18 Dec 2022,12,8,https://www.careerjunction.co.za/debtors-controller-at-drake-international-job-2493194.aspx
728,Head of Insurance Client Services at SA Taxi Development Finance,"Midrand, Gauteng",Permanent Senior EE position,SA Taxi Development Finance,Undisclosed,,07 Dec 2022,14 Dec 2022,7,4,https://www.careerjunction.co.za/head-of-insurance-client-services-at-sa-taxi-development-finance-job-2492116.aspx
729,Head of Collections Strategy and IFRS9,"Cape Town CBD, Western Cape
 / Work From Home",Permanent Management position,BigTalent,"R75,000 - R100,000 per month",75000.0,06 Dec 2022,14 Dec 2022,8,4,https://www.careerjunction.co.za/head-of-collections-strategy-and-ifrs9-job-2492014.aspx
730,Head of Purchasing & Shipping,"Epping Industrial, Western Cape",Permanent Senior position,Professional Recruitment Network,Undisclosed,,07 Dec 2022,10 Jan 2023,34,31,https://www.careerjunction.co.za/head-of-purchasing-%26-shipping-job-2495545.aspx
731,Customer Success/Partner Development Director,"Midrand, Gauteng",Permanent Senior position,Recru-it,R Undisclosed,,06 Dec 2022,17 Dec 2022,11,7,https://www.careerjunction.co.za/customer-success-partner-development-director-job-2493214.aspx
732,Head Guide,"Polokwane (Pietersburg Central), Limpopo",Permanent Intermediate position,Intellistaff Outsourced Services,R Undisclosed,,06 Dec 2022,04 Jan 2023,29,25,https://www.careerjunction.co.za/head-guide-job-2495336.aspx
733,Software Development Team Lead,"Johannesburg Region, Gauteng
 / Work From Home",Permanent Senior position,Acuity Consultants,"R83,300 - R100,000 per month",83300.0,07 Dec 2022,01 Jan 2023,25,22,https://www.careerjunction.co.za/software-development-team-lead-job-2494314.aspx
734,Head of Data Insights & Analytics at Only The Best Recruitment Agency,"Parktown, Gauteng",Permanent Management position,Only The Best (Pty) Ltd,"R50,000 - R110,000 per month",50000.0,07 Dec 2022,01 Jan 2023,25,22,https://www.careerjunction.co.za/head-of-data-insights-%26-analytics-at-only-the-best-recruitment-agency-job-2494289.aspx
735,Data Insights and Analytics Lead at Only The Best Recruitment Agency,"Parktown, Gauteng",Permanent Management position,Only The Best (Pty) Ltd,"R50,000 - R100,000 per month",50000.0,07 Dec 2022,01 Jan 2023,25,22,https://www.careerjunction.co.za/data-insights-and-analytics-lead-at-only-the-best-recruitment-agency-job-2494283.aspx
736,Executive Director Research & Development at National Agricultural Research and Development Institute (NARDI),Botswana,Contract Executive position,Enroute Havens,"R110,000 - R120,000 per month",110000.0,07 Dec 2022,01 Jan 2023,25,22,https://www.careerjunction.co.za/executive-director-research-%26-development-at-national-agricultural-research-and-development-institute-nardi-job-2494264.aspx
737,Java Dev Team Lead,"Gauteng, South Africa",Permanent Senior EE position,iOCO Digital Talent,"R110,000 - R120,000 per month",110000.0,07 Dec 2022,14 Dec 2022,7,4,https://www.careerjunction.co.za/java-dev-team-lead-job-2492155.aspx
738,Product Head:  Cash Planning / Supply Chain (CH855 at Capital H Staffing and Advisory Solutions,"Winelands, Western Cape",Permanent Senior position,Capital H Staffing,R Undisclosed,,07 Dec 2022,10 Dec 2022,3,0,https://www.careerjunction.co.za/product-head-cash-planning-supply-chain-ch855-at-capital-h-staffing-and-advisory-solutions-job-2492070.aspx
739,Facilities Supervisor at V3 Coldcab,"Alberton, Gauteng",Permanent Senior position,V3COLDCAB,"R12,500 - R20,000 per month",12500.0,05 Dec 2022,12 Dec 2022,7,2,https://www.careerjunction.co.za/facilities-supervisor-at-v3-coldcab-job-2491767.aspx
740,Head Of Information Security,"Johannesburg, Gauteng",Permanent Senior position,Manpower SA,R Undisclosed,,05 Dec 2022,03 Jan 2023,29,24,https://www.careerjunction.co.za/head-of-information-security-job-2495303.aspx
741,Java Back-end Developer & Team Lead,"Centurion, Gauteng",Permanent Senior position,Active Recruitment,"R50,000 - R65,000 per month",50000.0,06 Dec 2022,14 Dec 2022,8,4,https://www.careerjunction.co.za/java-back-end-developer-%26-team-lead-job-2492032.aspx
742,JUNIOR PR SPECIALIST - TELECOMS,"Johannesburg Region, Gauteng",Contract Junior position,Progressive International,"R20,000 - R25,000 per month",20000.0,06 Dec 2022,14 Dec 2022,8,4,https://www.careerjunction.co.za/junior-pr-specialist-telecoms-job-2491994.aspx
743,COO,"Midstream Estate, Gauteng",Permanent Executive EE position,Milton Resourcing (Pty) Ltd,"R166,700 per month",166700.0,06 Dec 2022,14 Dec 2022,8,4,https://www.careerjunction.co.za/coo-job-2492008.aspx
744,Restaurant Supervisor at La Petit Maison,"Langebaan, Western Cape",Permanent Intermediate position,Career Custodians,"R6,500 - R9,000 per month",6500.0,06 Dec 2022,09 Jan 2023,34,30,https://www.careerjunction.co.za/restaurant-supervisor-at-la-petit-maison-job-2495434.aspx
745,Head of Programme,"Bryanston, Gauteng",Contract Senior position,EQPlus,Undisclosed,,04 Dec 2022,20 Dec 2022,16,10,https://www.careerjunction.co.za/head-of-programme-job-2492782.aspx
746,HEAD OF PROGRAMMES - PUBLIC HEALTH MASTERS at HIV/ Sexual Reproductive Health Specialist,"Centurion Outlying, Gauteng",Permanent Management position,Anchor Executive Recruitment (PTY) LTD,Undisclosed,,06 Dec 2022,09 Jan 2023,34,30,https://www.careerjunction.co.za/head-of-programmes-public-health-masters-at-hiv-sexual-reproductive-health-specialist-job-2495388.aspx
747,Workshop Supervisor at SFG Engineering Service PTY LTD,"Regents Park Estate, Gauteng",Permanent Senior position,SFG Engineering Services,Undisclosed,,06 Dec 2022,09 Jan 2023,34,30,https://www.careerjunction.co.za/workshop-supervisor-at-sfg-engineering-service-pty-ltd-job-2495385.aspx
748,National Head of Road Freight,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,06 Dec 2022,04 Jan 2023,29,25,https://www.careerjunction.co.za/national-head-of-road-freight-job-2495338.aspx
749,Social Media Coordinator,"Johannesburg, Gauteng",Permanent Junior EE position,Ultra Personnel cc,R Undisclosed,,06 Dec 2022,15 Dec 2022,9,5,https://www.careerjunction.co.za/social-media-coordinator-job-2493245.aspx
750,Mould Store Controller,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,06 Dec 2022,04 Jan 2023,29,25,https://www.careerjunction.co.za/mould-store-controller-job-2495328.aspx
751,Chief Of Staff,"Sandton, Gauteng",Permanent Executive EE position,Taylored Appointments,"R50,000 - R60,000 per month",50000.0,06 Dec 2022,09 Jan 2023,34,30,https://www.careerjunction.co.za/chief-of-staff-job-2495327.aspx
752,Channel Controller at C.Steinweg Bridge,"City Deep, Gauteng",Permanent Specialist position,C. Steinweg Bridge (Pty) Ltd,Undisclosed,,05 Dec 2022,08 Jan 2023,34,29,https://www.careerjunction.co.za/channel-controller-at-csteinweg-bridge-job-2495267.aspx
753,BDM/Pre-Sales Product Specialist: Huawei Enterprise-Commercial at Mustek Limited,"Midrand, Gauteng",Permanent Intermediate EE position,Mustek Limited,Undisclosed,,05 Dec 2022,08 Jan 2023,34,29,https://www.careerjunction.co.za/bdm-pre-sales-product-specialist-huawei-enterprise-commercial-at-mustek-limited-job-2495191.aspx
754,BDM/Pre-Sales Product Specialist: Xfusion at Mustek Limited,"Midrand, Gauteng",Permanent Intermediate EE position,Mustek Limited,Undisclosed,,05 Dec 2022,08 Jan 2023,34,29,https://www.careerjunction.co.za/bdm-pre-sales-product-specialist-xfusion-at-mustek-limited-job-2495188.aspx
755,Head Technical Implementation,"Johannesburg, Gauteng",Permanent Senior position,Manpower SA,R Undisclosed,,05 Dec 2022,03 Jan 2023,29,24,https://www.careerjunction.co.za/head-technical-implementation-job-2495300.aspx
756,Senior Research Executive CX,"Bryanston, Gauteng",Permanent Senior position,Bristow Talent & Associates,"R25,000 - R30,000 per month",25000.0,05 Dec 2022,22 Dec 2022,17,12,https://www.careerjunction.co.za/senior-research-executive-cx-job-2493160.aspx
757,Senior Full-stack Java Engineer - Team Lead LWG2029 at Mediro ICT,"Johannesburg Region, Gauteng",Contract Senior position,Mediro Application Consulting,R Undisclosed,,04 Dec 2022,25 Dec 2022,21,15,https://www.careerjunction.co.za/senior-full-stack-java-engineer-team-lead-lwg2029-at-mediro-ict-job-2494113.aspx
758,Java Developer Lead - Cape Town - R1.1m per annum at e-Merge IT Recruitment,"Cape Town CBD, Western Cape",Permanent Senior position,e-Merge IT Recruitment,"R91,700 per month",91700.0,05 Dec 2022,08 Jan 2023,34,29,https://www.careerjunction.co.za/java-developer-lead-cape-town-r11m-per-annum-at-e-merge-it-recruitment-job-2495239.aspx
759,SAP Outbound Logistics and Sales Solutions Architect Lead,"Durban (Durban CBD), KwaZulu-Natal",Contract Management position,DCV Sabenza IT and Recruitment,Undisclosed,,05 Dec 2022,08 Jan 2023,34,29,https://www.careerjunction.co.za/sap-outbound-logistics-and-sales-solutions-architect-lead-job-2495224.aspx
760,Client Director,"Eikenbosch, Western Cape",Permanent Executive position,,R Undisclosed,,05 Dec 2022,08 Jan 2023,34,29,https://www.careerjunction.co.za/client-director-job-2495207.aspx
761,Head Of Key Accounts,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,05 Dec 2022,03 Jan 2023,29,24,https://www.careerjunction.co.za/head-of-key-accounts-job-2495133.aspx
762,Head Of Finance,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,05 Dec 2022,03 Jan 2023,29,24,https://www.careerjunction.co.za/head-of-finance-job-2495128.aspx
763,Newly Qualified CA - Management Consulting - Banking Financial Services and Capital Markets - Johannesburg at Blue Recruiting,"Johannesburg, Gauteng",Permanent Intermediate position,Blue Recruiting,"R33,300 - R58,300 per month",33300.0,05 Dec 2022,12 Dec 2022,7,2,https://www.careerjunction.co.za/newly-qualified-ca-management-consulting-banking-financial-services-and-capital-markets-johannesburg-at-blue-recruiting-job-2491686.aspx
764,Head of Sales,"Century City, Western Cape",Permanent Executive position,Chosen Online,"R75,000 - R116,700 per month",75000.0,05 Dec 2022,12 Dec 2022,7,2,https://www.careerjunction.co.za/head-of-sales-job-2491641.aspx
765,short term insurance sales team leader at conducive group,"Randpark, Gauteng",Contract Intermediate position,The Conducive Group,"R10,000 per month",10000.0,05 Dec 2022,08 Jan 2023,34,29,https://www.careerjunction.co.za/short-term-insurance-sales-team-leader-at-conducive-group-job-2483209.aspx
766,Head of Food Sales   (Chemical Industry) at Headhunters,"East Rand, Gauteng",Permanent Intermediate position,Headhunters (Head Office),R Undisclosed,,03 Dec 2022,15 Dec 2022,12,5,https://www.careerjunction.co.za/head-of-food-sales-chemical-industry-at-headhunters-job-2492717.aspx
