,Job Title,Location,Job Type,Company,Salary,Monthly Salary,Posting Date,Expiry Date,Ad Duration (Days),Days before expiry,Link
554,Junior Electrical Engineer (Solar PV & Battery Storage),"Johannesburg Region, Gauteng",Permanent Junior position,The Talent Experts,"R20,000 - R25,000 per month",20000.0,27 Nov 2022,14 Dec 2022,17,10,https://www.careerjunction.co.za/junior-electrical-engineer-solar-pv-%26-battery-storage-job-2492047.aspx
555,Mechanical Draughtsman,"Irene, Gauteng",Permanent Intermediate position,Taylored Appointments,"R20,000 - R30,000 per month",20000.0,03 Dec 2022,20 Dec 2022,17,16,https://www.careerjunction.co.za/mechanical-draughtsman-job-2492834.aspx
556,Pre Sales Engineer Nutanix and VMWare,"Gauteng, South Africa",Permanent Intermediate position,Hi-Tech Cape Town,R35 - R55 per month,35.0,25 Nov 2022,15 Dec 2022,20,11,https://www.careerjunction.co.za/pre-sales-engineer-nutanix-and-vmware-job-2492946.aspx
557,Financial Accountant CA SA,"Rosebank, Gauteng",Contract Senior position,Humanity SA,Undisclosed,,28 Nov 2022,14 Dec 2022,16,10,https://www.careerjunction.co.za/financial-accountant-ca-sa-job-2492034.aspx
558,Design Engineer,"Brooklyn, Gauteng",Permanent Specialist EE position,Kwena Human Capital,Undisclosed,,01 Dec 2022,04 Jan 2023,34,31,https://www.careerjunction.co.za/design-engineer-job-2494944.aspx
559,Electrical Engineering Specialist,"Pretoria, Gauteng",Permanent Senior position,Recru-it,R Undisclosed,,01 Dec 2022,13 Dec 2022,12,9,https://www.careerjunction.co.za/electrical-engineering-specialist-job-2492484.aspx
560,Intern (Legal Services and Support),"West Rand, Gauteng",Internship EE position,LegalWise South Africa (Pty) Ltd,Undisclosed,,28 Nov 2022,01 Jan 2023,34,28,https://www.careerjunction.co.za/intern-legal-services-and-support-job-2494294.aspx
561,Fraud Solutions Consultant  at Energy at Work Projects,"Johannesburg Region, Gauteng",Contract Intermediate position,Energy At Work,"R26,000 per month",26000.0,27 Nov 2022,09 Dec 2022,12,5,https://www.careerjunction.co.za/fraud-solutions-consultant-at-energy-at-work-projects-job-2491846.aspx
562,Senior IT Engineer,"Melrose, Gauteng",Permanent Senior position,InspHired Recruitment Solutions,"R25,000 - R35,000 per month",25000.0,25 Nov 2022,29 Dec 2022,34,25,https://www.careerjunction.co.za/senior-it-engineer-job-2494116.aspx
563,Talent Sourcing Specialist at Bidvest Bank,"Sandown, Gauteng",Permanent Specialist position,Bidvest Bank,Undisclosed,,27 Nov 2022,04 Dec 2022,7,0,https://www.careerjunction.co.za/talent-sourcing-specialist-at-bidvest-bank-job-2490371.aspx
564,Project Engineer,"Midrand, Gauteng",Permanent Senior position,T and T Academy,"R70,800 per month",70800.0,30 Nov 2022,25 Dec 2022,25,21,https://www.careerjunction.co.za/project-engineer-job-2493355.aspx
565,Team Leader - Agents at Merchants,"Parktown, Gauteng",Permanent Senior position,Merchants SA,R Undisclosed,,03 Dec 2022,29 Dec 2022,26,25,https://www.careerjunction.co.za/team-leader-agents-at-merchants-job-2494008.aspx
566,MIT Professional Services Senior Engineer,"Waverley, Gauteng",Permanent Senior position,InspHired Recruitment Solutions,"R20,000 - R25,000 per month",20000.0,24 Nov 2022,28 Dec 2022,34,24,https://www.careerjunction.co.za/mit-professional-services-senior-engineer-job-2448299.aspx
567,FOREIGN BILLING AND COLLECTIONS ADMINISTRATOR FTC at Air Traffic and Navigation Services,"East Rand, Gauteng",Contract Junior position,Air Traffic and Navigation Services,R Undisclosed,,25 Nov 2022,09 Dec 2022,14,5,https://www.careerjunction.co.za/foreign-billing-and-collections-administrator-ftc-at-air-traffic-and-navigation-services-job-2494107.aspx
568,Team Leader Agents at Merchants,"Parktown, Gauteng",Permanent Senior position,Merchants SA,R Undisclosed,,03 Dec 2022,29 Dec 2022,26,25,https://www.careerjunction.co.za/team-leader-agents-at-merchants-job-2494029.aspx
569,Accounts Receivable Supervisor,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,25 Nov 2022,24 Dec 2022,29,20,https://www.careerjunction.co.za/accounts-receivable-supervisor-job-2494062.aspx
570,Learning & Development Specialist: Learning Solution Design and Programme Management at Nutun,"Johannesburg, Gauteng",Permanent Specialist position,Nutun,R Undisclosed,,28 Nov 2022,01 Jan 2023,34,28,https://www.careerjunction.co.za/learning-%26-development-specialist-learning-solution-design-and-programme-management-at-nutun-job-2494265.aspx
571,Recruitment Consultant (Centurion) at Datafin Recruitment,"Centurion, Gauteng",Permanent Executive position,Datafin,R Undisclosed,,27 Nov 2022,07 Dec 2022,10,3,https://www.careerjunction.co.za/recruitment-consultant-centurion-at-datafin-recruitment-job-2491823.aspx
572,Project Planner,"Kempton Park, Gauteng",Contract Junior position,Taylored Appointments,"R20,000 - R25,000 per month",20000.0,01 Dec 2022,04 Jan 2023,34,31,https://www.careerjunction.co.za/project-planner-job-2494874.aspx
573,Technical Principal at SMEC South Africa,"Johannesburg Region, Gauteng",Permanent Specialist position,SMEC South Africa,Undisclosed,,28 Nov 2022,05 Dec 2022,7,1,https://www.careerjunction.co.za/technical-principal-at-smec-south-africa-job-2490651.aspx
574,IT Operations Co-ordinator,"Centurion, Gauteng",Permanent Specialist position,RAD Resources SA,"R20,000 - R30,000 per month",20000.0,02 Dec 2022,18 Dec 2022,16,14,https://www.careerjunction.co.za/it-operations-co-ordinator-job-2492509.aspx
575,Senior Java Developer,"Johannesburg North (Johannesburg North), Gauteng",Contract Senior position,Network Contracting Solutions,R750.00 - R780.00 per hour,120000.0,28 Nov 2022,27 Dec 2022,29,23,https://www.careerjunction.co.za/senior-java-developer-job-2494260.aspx
576,Project Engineer,"Midrand, Gauteng",Permanent Senior position,T and T Academy,"R62,500 - R69,200 per month",62500.0,26 Nov 2022,22 Dec 2022,26,18,https://www.careerjunction.co.za/project-engineer-job-2493213.aspx
577,Human Resources & Development Training Officer  at Ntice Search,"Midrand, Gauteng",Permanent Intermediate position,Ntice Sourcing Solutions,R Undisclosed,,25 Nov 2022,14 Dec 2022,19,10,https://www.careerjunction.co.za/human-resources-%26-development-training-officer-at-ntice-search-job-2492768.aspx
578,Talent Acquisition Consultant,"Bryanston, Gauteng",Permanent Intermediate EE position,MNT People Solutions,"R30,800 - R33,300 per month",30800.0,27 Nov 2022,05 Dec 2022,8,1,https://www.careerjunction.co.za/talent-acquisition-consultant-job-2490693.aspx
579,Scrum Master Agile at GG Recruitment,"West Rand Garden AH, Gauteng
 / Work From Home",Permanent Intermediate position,GG Financial Recruitment,"R63,000 - R70,833 per month",63000.0,02 Dec 2022,18 Dec 2022,16,14,https://www.careerjunction.co.za/scrum-master-agile-at-gg-recruitment-job-2492392.aspx
580,Transport/ Logistics Administrator at Imperial Cargo,"Honeydew, Gauteng",Permanent Junior EE position,Imperial Logistics,Undisclosed,,27 Nov 2022,04 Dec 2022,7,0,https://www.careerjunction.co.za/transport-logistics-administrator-at-imperial-cargo-job-2490513.aspx
581,Senior Specialist: Trust,"Pretoria, Gauteng",Permanent Senior position,Recru-it,R Undisclosed,,01 Dec 2022,30 Dec 2022,29,26,https://www.careerjunction.co.za/senior-specialist-trust-job-2494830.aspx
582,Project Engineer (Mechanical & Piping),"Johannesburg Region, Gauteng",Permanent Specialist EE position,Godisanang Recruitment (Pty) Ltd,R Undisclosed,,25 Nov 2022,12 Dec 2022,17,8,https://www.careerjunction.co.za/project-engineer-mechanical-%26-piping-job-2491625.aspx
583,Senior Scrum Master/Agile PM,"Gauteng, South Africa",Permanent Intermediate EE position,iOCO Digital Talent,"R70,000 - R80,000 per month",70000.0,25 Nov 2022,07 Dec 2022,12,3,https://www.careerjunction.co.za/senior-scrum-master-agile-pm-job-2491637.aspx
584,Quality Assurance Officer (Wits RHI) at AJ Personnel,"Johannesburg Region, Gauteng",Permanent Junior position,AJ Personnel,R Undisclosed,,25 Nov 2022,25 Dec 2022,30,21,https://www.careerjunction.co.za/quality-assurance-officer-wits-rhi-at-aj-personnel-job-2494122.aspx
585,ATM Demand Planner,"Sandown, Gauteng",Permanent Senior position,J Smith Collier and Associate (PTY) LTD,Undisclosed,,22 Nov 2022,26 Dec 2022,34,22,https://www.careerjunction.co.za/atm-demand-planner-job-2487590.aspx
586,Forex Business Consultant (Pretoria),"Pretoria CBD, Gauteng
 / Work From Home",Permanent Intermediate position,The Talent Experts,Undisclosed,,23 Nov 2022,27 Dec 2022,34,23,https://www.careerjunction.co.za/forex-business-consultant-pretoria-job-2484647.aspx
587,SQL Tester,"Johannesburg North (Johannesburg North), Gauteng",Contract Senior position,Network Contracting Solutions,R230.00 - R250.00 per hour,36800.0,02 Dec 2022,13 Dec 2022,11,9,https://www.careerjunction.co.za/sql-tester-job-2492525.aspx
588,Learning & Development Specialist: Learning Solution Design and Programme Management,"Sandown, Gauteng",Permanent Intermediate position,T and T Academy,"R45,800 - R54,200 per month",45800.0,25 Nov 2022,29 Dec 2022,34,25,https://www.careerjunction.co.za/learning-%26-development-specialist-learning-solution-design-and-programme-management-job-2494016.aspx
589,IT Recruiter at Afrizan People Intelligence,"Sandhurst, Gauteng",Permanent Junior position,Afrizan People Intelligence,"R20,000 per month",20000.0,22 Nov 2022,26 Dec 2022,34,22,https://www.careerjunction.co.za/it-recruiter-at-afrizan-people-intelligence-job-2478657.aspx
590,IT Recruiter at Afrizan People Intelligence,"Sandown, Gauteng",Permanent Intermediate position,Afrizan People Intelligence,"R30,000 per month",30000.0,22 Nov 2022,26 Dec 2022,34,22,https://www.careerjunction.co.za/it-recruiter-at-afrizan-people-intelligence-job-2478684.aspx
591,New Qualified CA(SA),"Johannesburg North (Johannesburg North), Gauteng",Temporary Senior position,Malander Placements,"R2,007 per month",2007.0,24 Nov 2022,25 Dec 2022,31,21,https://www.careerjunction.co.za/new-qualified-casa-job-2486799.aspx
592,IT Sales Account Consultant at Afrizan People Intelligence,"Sandown, Gauteng",Permanent Junior position,Afrizan People Intelligence,"R20,000 per month",20000.0,22 Nov 2022,26 Dec 2022,34,22,https://www.careerjunction.co.za/it-sales-account-consultant-at-afrizan-people-intelligence-job-2478693.aspx
593,Software Tester,"Johannesburg North (Johannesburg North), Gauteng",Contract Senior position,Network Contracting Solutions,R230.00 - R250.00 per hour,36800.0,02 Dec 2022,13 Dec 2022,11,9,https://www.careerjunction.co.za/software-tester-job-2492521.aspx
594,Senior Accountant,"Centurion, Gauteng",Permanent Senior position,Tiger Personnel Management,"R23,300 - R25,000 per month",23300.0,28 Nov 2022,24 Dec 2022,26,20,https://www.careerjunction.co.za/senior-accountant-job-2493293.aspx
595,Chartered Accountant,"Johannesburg North (Johannesburg North), Gauteng",Temporary Senior position,Malander Placements,"R2,007 per month",2007.0,24 Nov 2022,25 Dec 2022,31,21,https://www.careerjunction.co.za/chartered-accountant-job-2486719.aspx
596,Wholesale Specialist (FMCG),"Johannesburg Region, Gauteng",Permanent Intermediate position,Vital Element (Pty) Ltd,R Undisclosed,,17 Nov 2022,21 Dec 2022,34,17,https://www.careerjunction.co.za/wholesale-specialist-fmcg-job-2492976.aspx
597,BI DevOps Consultant - Midrand - Up to R580 Per Hour at e-Merge IT Recruitment,"Johannesburg, Gauteng",Contract Senior position,e-Merge IT Recruitment,R580.00 per hour,92800.0,30 Nov 2022,07 Dec 2022,7,3,https://www.careerjunction.co.za/bi-devops-consultant-midrand-up-to-r580-per-hour-at-e-merge-it-recruitment-job-2491137.aspx
598,"Senior Front End Developer (JavaScript, JQuery) JHB) at Datafin Recruitment","Johannesburg, Gauteng",Permanent Senior position,Datafin,R Undisclosed,,01 Dec 2022,20 Dec 2022,19,16,https://www.careerjunction.co.za/senior-front-end-developer-javascript-jquery-jhb-at-datafin-recruitment-job-2493647.aspx
599,Legal case agent,"Midrand, Gauteng",Permanent Intermediate position,InspHired Recruitment Solutions,"R10,000 - R20,000 per month",10000.0,14 Nov 2022,18 Dec 2022,34,14,https://www.careerjunction.co.za/legal-case-agent-job-2486886.aspx
600,Technology Solutions Consultant,"Sandown, Gauteng",Permanent Specialist position,Complement Recruitment,"R25,000 - R35,000 per month",25000.0,02 Dec 2022,05 Jan 2023,34,32,https://www.careerjunction.co.za/technology-solutions-consultant-job-2495009.aspx
601,Warehouse Controller,"Bramley, Gauteng",Permanent Intermediate position,RAD Resources SA,"R10,000 - R11,000 per month",10000.0,28 Nov 2022,14 Dec 2022,16,10,https://www.careerjunction.co.za/warehouse-controller-job-2491999.aspx
602,MOTOR CLAIMS SPECIALIST,"Johannesburg, Gauteng",Permanent Intermediate position,Manpower SA,"R23,300 - R28,000 per month",23300.0,18 Nov 2022,17 Dec 2022,29,13,https://www.careerjunction.co.za/motor-claims-specialist-job-2489032.aspx
603,Cloud Sales Executive (Hunter- Hybrid),"Johannesburg, Gauteng",Permanent Senior position,SciTech Placements (Pty) Ltd,"R40,000 - R50,000 per month",40000.0,30 Nov 2022,20 Dec 2022,20,16,https://www.careerjunction.co.za/cloud-sales-executive-hunter-hybrid-job-2493471.aspx
604,Fluid Technology Internal Product Support,"Johannesburg Region, Gauteng",Permanent Intermediate position,Lotus Recruitment,Undisclosed,,02 Dec 2022,27 Dec 2022,25,23,https://www.careerjunction.co.za/fluid-technology-internal-product-support-job-2493818.aspx
605,Senior IT Support Engineer,"Highveld Techno Park, Gauteng",Permanent Senior position,Placement Specialist,"R20,000 - R25,000 per month",20000.0,17 Nov 2022,21 Dec 2022,34,17,https://www.careerjunction.co.za/senior-it-support-engineer-job-2493025.aspx
606,Data Architect (Non-Technical) - Johannesburg - Up to R1.3m Per Annum at e-Merge IT Recruitment,"Sandown, Gauteng",Permanent Senior position,e-Merge IT Recruitment,"R100,000 - R108,300 per month",100000.0,03 Dec 2022,28 Dec 2022,25,24,https://www.careerjunction.co.za/data-architect-non-technical-johannesburg-up-to-r13m-per-annum-at-e-merge-it-recruitment-job-2493979.aspx
607,Supervisor: Payroll,"West Rand, Gauteng",Contract Intermediate EE position,Godisanang Recruitment (Pty) Ltd,R Undisclosed,,03 Dec 2022,28 Dec 2022,25,24,https://www.careerjunction.co.za/supervisor-payroll-job-2493964.aspx
608,Senior Business Analyst,"Sandown, Gauteng",Permanent Senior EE position,Vital Element (Pty) Ltd,R Undisclosed,,28 Nov 2022,01 Jan 2023,34,28,https://www.careerjunction.co.za/senior-business-analyst-job-2494266.aspx
609,HR Practitioner,"Sandown, Gauteng",Permanent Specialist position,Humanity SA,"R33,300 - R58,300 per month",33300.0,28 Nov 2022,05 Dec 2022,7,1,https://www.careerjunction.co.za/hr-practitioner-job-2490675.aspx
610,Supervisor: Production (Midrand) at Mustek Limited,"Midrand, Gauteng",Permanent Intermediate EE position,Mustek Limited,Undisclosed,,25 Nov 2022,20 Dec 2022,25,16,https://www.careerjunction.co.za/supervisor-production-midrand-at-mustek-limited-job-2492886.aspx
611,.Net Full Stack Developer,"Johannesburg North (Johannesburg North), Gauteng",Contract Senior position,Network Contracting Solutions,R400.00 - R560.00 per hour,64000.0,27 Nov 2022,08 Dec 2022,11,4,https://www.careerjunction.co.za/net-full-stack-developer-job-2491932.aspx
612,Process Engineer,"Turffontein, Gauteng",Permanent Senior position,Intellistaff Outsourced Services,R Undisclosed,,26 Nov 2022,17 Dec 2022,21,13,https://www.careerjunction.co.za/process-engineer-job-2493138.aspx
613,Chief Customer Solutions Officer - FTC 6 months at Air Traffic and Navigation Services,"East Rand, Gauteng",Contract Executive position,Air Traffic and Navigation Services,R Undisclosed,,02 Dec 2022,08 Dec 2022,6,4,https://www.careerjunction.co.za/chief-customer-solutions-officer-ftc-6-months-at-air-traffic-and-navigation-services-job-2495033.aspx
614,Senior Data Analyst,"Pretoria CBD, Gauteng",Permanent Senior position,Humanity SA,"R68,200 - R83,300 per month",68200.0,08 Nov 2022,12 Dec 2022,34,8,https://www.careerjunction.co.za/senior-data-analyst-job-2485779.aspx
615,K2.NET SharePoint Consultant (Intermediate and Senior) at RecruiTech,"Johannesburg, Gauteng",Permanent Intermediate position,RecruiTech,"R40,000 - R60,000 per month",40000.0,27 Nov 2022,04 Dec 2022,7,0,https://www.careerjunction.co.za/k2net-sharepoint-consultant-intermediate-and-senior-at-recruitech-job-2490499.aspx
616,PROJECT CONTROLLER/FINANCE,"Johannesburg, Gauteng",Permanent Senior position,Recruitment & Placement Executives,"R75,000 - R80,000 per month",75000.0,27 Nov 2022,04 Dec 2022,7,0,https://www.careerjunction.co.za/project-controller-finance-job-2490359.aspx
617,Head of Governance and Controls,"West Rand, Gauteng",Permanent Senior EE position,Godisanang Recruitment (Pty) Ltd,R Undisclosed,,02 Dec 2022,05 Jan 2023,34,32,https://www.careerjunction.co.za/head-of-governance-and-controls-job-2474578.aspx
618,Dedicated Distribution Account Auditor,"East Rand, Gauteng",Permanent Intermediate position,,R Undisclosed,,26 Nov 2022,12 Dec 2022,16,8,https://www.careerjunction.co.za/dedicated-distribution-account-auditor-job-2491766.aspx
619,Full Stack Rails Developer at Glucode,"Sandown, Gauteng
 / Work From Home",Permanent Senior position,Glucode,"R90,000 per month",90000.0,01 Dec 2022,09 Dec 2022,8,5,https://www.careerjunction.co.za/full-stack-rails-developer-at-glucode-job-2491352.aspx
620,Project Management Accountant,"Centurion, Gauteng
 / Work From Home",Permanent Senior position,Kwena Human Capital,Undisclosed,,29 Nov 2022,06 Dec 2022,7,2,https://www.careerjunction.co.za/project-management-accountant-job-2490916.aspx
621,Solution Architect,"Sandown, Gauteng",Permanent Senior position,Ark Human Capital (Pty) Ltd,"R41,700 - R50,000 per month",41700.0,28 Nov 2022,05 Dec 2022,7,1,https://www.careerjunction.co.za/solution-architect-job-2490618.aspx
622,Head Application Delivery - IT,"Isando, Gauteng",Permanent Management position,,R Undisclosed,,28 Nov 2022,05 Dec 2022,7,1,https://www.careerjunction.co.za/head-application-delivery-it-job-2490589.aspx
623,General Accounting: Team Lead,"Gauteng, South Africa",Permanent Management position,talentCRU (RPO),R Undisclosed,,01 Dec 2022,04 Jan 2023,34,31,https://www.careerjunction.co.za/general-accounting-team-lead-job-2494891.aspx
624,Visual Merchandiser,"Pretoria, Gauteng",Permanent Intermediate position,GG Financial Recruitment,R Undisclosed,,01 Dec 2022,12 Dec 2022,11,8,https://www.careerjunction.co.za/visual-merchandiser-job-2492430.aspx
625,Remuneration and Rewards Specialist (Consulting and Advisory Services),"Johannesburg Region, Gauteng
 / Work From Home",Permanent Specialist position,Professional Sourcing,Undisclosed,,07 Nov 2022,11 Dec 2022,34,7,https://www.careerjunction.co.za/remuneration-and-rewards-specialist-consulting-and-advisory-services-job-2481641.aspx
626,IT Optimisation Specialist,"Germiston, Gauteng",Permanent Specialist position,Complement Recruitment,"R50,000 - R60,000 per month",50000.0,01 Dec 2022,08 Dec 2022,7,4,https://www.careerjunction.co.za/it-optimisation-specialist-job-2491243.aspx
627,Senior C# Developer for Global Wealth Fintech @R950K to R1.2MIL P/A (JHB or Cape Town - Hybrid) at e-Merge IT Recruitment,"Johannesburg, Gauteng",Permanent Senior position,e-Merge IT Recruitment,"R91,700 - R100,000 per month",91700.0,27 Nov 2022,13 Dec 2022,16,9,https://www.careerjunction.co.za/senior-c%23-developer-for-global-wealth-fintech-r950k-to-r12mil-p-a-jhb-or-cape-town-hybrid-at-e-merge-it-recruitment-job-2491828.aspx
628,IT 2nd LINE ADMINISTRATOR at Mane Shared Services Africa (Pty) Ltd,"Randjespark, Gauteng",Permanent Intermediate position,Deli Spices HeadQuarters,Undisclosed,,17 Nov 2022,21 Dec 2022,34,17,https://www.careerjunction.co.za/it-2nd-line-administrator-at-mane-shared-services-africa-pty-ltd-job-2492974.aspx
629,Team Leader at Merchants,"Johannesburg, Gauteng",Permanent Intermediate position,Merchants SA,Undisclosed,,25 Nov 2022,11 Dec 2022,16,7,https://www.careerjunction.co.za/team-leader-at-merchants-job-2491516.aspx
630,Finance Executive at Humanity SA,"East Rand, Gauteng",Permanent Executive position,Humanity SA,"R100,000 - R158,300 per month",100000.0,30 Nov 2022,03 Jan 2023,34,30,https://www.careerjunction.co.za/finance-executive-at-humanity-sa-job-2484963.aspx
631,Senior Software Developer,"Germiston, Gauteng",Permanent Specialist position,Complement Recruitment,"R70,000 - R80,000 per month",70000.0,28 Nov 2022,14 Dec 2022,16,10,https://www.careerjunction.co.za/senior-software-developer-job-2492108.aspx
632,Sales Executive,"Gauteng, South Africa
 / Work From Home",Permanent Intermediate position,iOCO Recruitment Solutions,R Undisclosed,,25 Nov 2022,12 Dec 2022,17,8,https://www.careerjunction.co.za/sales-executive-job-2491683.aspx
633,Finance Business Partner,"Johannesburg North (Johannesburg North), Gauteng",Contract Intermediate position,Stratogo,R01 - R02 per month,1.0,24 Nov 2022,13 Dec 2022,19,9,https://www.careerjunction.co.za/finance-business-partner-job-2492840.aspx
634,Business Analyst - Collateral Management,"Johannesburg Region, Gauteng
 / Work From Home",Contract Senior position,Outsourcing Top Talent,R600.00 - R680.00 per hour,96000.0,02 Dec 2022,28 Dec 2022,26,24,https://www.careerjunction.co.za/business-analyst-collateral-management-job-2493868.aspx
635,Technical Executive at GIBB,"New Redruth, Gauteng",Permanent Management position,GIBB,R Undisclosed,,29 Nov 2022,02 Jan 2023,34,29,https://www.careerjunction.co.za/technical-executive-at-gibb-job-2494450.aspx
636,Senior Researcher/Sourcer (JHB Remote) at Datafin Recruitment,"Hyde Park, Gauteng",Permanent Senior position,Datafin,R Undisclosed,,29 Nov 2022,09 Dec 2022,10,5,https://www.careerjunction.co.za/senior-researcher-sourcer-jhb-remote-at-datafin-recruitment-job-2492313.aspx
637,Projects Executive,"Johannesburg, Gauteng",Permanent Executive position,Sinakho Staffshop (Pty) Ltd,"R83,300 per month",83300.0,28 Nov 2022,01 Jan 2023,34,28,https://www.careerjunction.co.za/projects-executive-job-2494357.aspx
638,Senior Draughtsman - Processing and Mining Plant Equipment,"Sandton, Gauteng",Permanent Intermediate position,Talentsphere,R Undisclosed,,23 Nov 2022,22 Dec 2022,29,18,https://www.careerjunction.co.za/senior-draughtsman-processing-and-mining-plant-equipment-job-2488982.aspx
639,Mobile / IOS Android  - Software Developer - Information Specialist  - Pretoria at Fourier Recruitment,"Pretoria Region, Gauteng",Permanent Intermediate position,Fourier Recruitment,R Undisclosed,,27 Nov 2022,20 Dec 2022,23,16,https://www.careerjunction.co.za/mobile-ios-android-software-developer-information-specialist-pretoria-at-fourier-recruitment-job-2494166.aspx
640,Driver at Nutun Digital Business Services,"Johannesburg, Gauteng",Permanent Junior position,Nutun,R Undisclosed,,25 Nov 2022,20 Dec 2022,25,16,https://www.careerjunction.co.za/driver-at-nutun-digital-business-services-job-2492812.aspx
641,Specialist CVM Systems,"West Rand, Gauteng",Permanent Specialist EE position,Godisanang Recruitment (Pty) Ltd,R Undisclosed,,28 Nov 2022,01 Jan 2023,34,28,https://www.careerjunction.co.za/specialist-cvm-systems-job-2494216.aspx
642,Associate Civil Engineer,"Centurion, Gauteng",Permanent Senior position,Manpower SA,"R79,200 - R91,700 per month",79200.0,28 Nov 2022,09 Dec 2022,11,5,https://www.careerjunction.co.za/associate-civil-engineer-job-2492049.aspx
643,Cost Controller Engineer at Ntice Search,"Johannesburg, Gauteng",Permanent Specialist position,Ntice Sourcing Solutions,R Undisclosed,,29 Nov 2022,09 Dec 2022,10,5,https://www.careerjunction.co.za/cost-controller-engineer-at-ntice-search-job-2492312.aspx
644,Data Leakage Prevention Officer,"Johannesburg, Gauteng",Permanent Intermediate EE position,Imperial Logistics,Undisclosed,,28 Nov 2022,01 Jan 2023,34,28,https://www.careerjunction.co.za/data-leakage-prevention-officer-job-2494243.aspx
645,Specialist Customer Value Management Systems,"West Rand, Gauteng",Permanent Specialist EE position,Godisanang Recruitment (Pty) Ltd,R Undisclosed,,27 Nov 2022,22 Dec 2022,25,18,https://www.careerjunction.co.za/specialist-customer-value-management-systems-job-2493182.aspx
646,Change management Specialist,"Johannesburg Region, Gauteng",Contract Specialist EE position,Godisanang Recruitment (Pty) Ltd,R Undisclosed,,27 Nov 2022,13 Dec 2022,16,9,https://www.careerjunction.co.za/change-management-specialist-job-2491818.aspx
647,Telesales Supervisor,"Menlyn, Gauteng",Permanent Senior position,Rensearch Placements,"R35,000 - R37,000 per month",35000.0,27 Nov 2022,04 Dec 2022,7,0,https://www.careerjunction.co.za/telesales-supervisor-job-2490542.aspx
648,Explosives Engineer,"Carletonville, Gauteng",Permanent Senior position,Solar Mining Services,Undisclosed,,26 Nov 2022,04 Dec 2022,8,0,https://www.careerjunction.co.za/explosives-engineer-job-2490362.aspx
649,FINANCIAL CONTROLLER at HR Options,"Hazelwood, Gauteng",Permanent Specialist position,HR Options Staffing,"R45,000 - R46,500 per month",45000.0,27 Nov 2022,07 Dec 2022,10,3,https://www.careerjunction.co.za/financial-controller-at-hr-options-job-2491971.aspx
650,Financial Accountant at PG Glass,"Bedfordview, Gauteng",Permanent Intermediate position,PG Group,Undisclosed,,21 Nov 2022,25 Dec 2022,34,21,https://www.careerjunction.co.za/financial-accountant-at-pg-glass-job-2482236.aspx
651,Java Developer,"Johannesburg North (Johannesburg North), Gauteng",Contract Senior position,Network Contracting Solutions,R600.00 - R615.00 per hour,96000.0,28 Nov 2022,27 Dec 2022,29,23,https://www.careerjunction.co.za/java-developer-job-2494254.aspx
652,Process Engineer,"Aeroton, Gauteng",Permanent Senior position,Vital Element (Pty) Ltd,R Undisclosed,,17 Nov 2022,21 Dec 2022,34,17,https://www.careerjunction.co.za/process-engineer-job-2493115.aspx
653,INTERNAL COMPLIANCE CONSULTANT - QUALITY/RISK,"Johannesburg Region, Gauteng",Permanent Management position,Gerald Lilian Appointments,Undisclosed,,29 Nov 2022,06 Dec 2022,7,2,https://www.careerjunction.co.za/internal-compliance-consultant-quality-risk-job-2490947.aspx
654,ERP Senior Business Analyst and Trainer,"Rivonia, Gauteng",Permanent Senior position,4C Recruitment Pty Ltd,R Undisclosed,,25 Nov 2022,20 Dec 2022,25,16,https://www.careerjunction.co.za/erp-senior-business-analyst-and-trainer-job-2492888.aspx
655,ICT Security Professional,"Centurion, Gauteng",Permanent Senior position,Active Recruitment,"R55,000 - R60,000 per month",55000.0,01 Nov 2022,05 Dec 2022,34,1,https://www.careerjunction.co.za/ict-security-professional-job-2483091.aspx
656,System Analyst (Payments & Forex) - (SvW) at Mediro ICT,"Johannesburg Region, Gauteng",Contract Senior position,Mediro Application Consulting,R Undisclosed,,01 Dec 2022,04 Dec 2022,3,0,https://www.careerjunction.co.za/system-analyst-payments-%26-forex-svw-at-mediro-ict-job-2491189.aspx
657,ICT Application Administrator at Government Employees Medical Scheme,"Menlyn, Gauteng",Permanent Intermediate position,Government Employees Medical Scheme,Undisclosed,,24 Nov 2022,28 Dec 2022,34,24,https://www.careerjunction.co.za/ict-application-administrator-at-government-employees-medical-scheme-job-2455045.aspx
658,Software Developer,"Pretoria Region, Gauteng",Permanent Intermediate position,Swift Recruitment,"R50,000 - R150,000 per month",50000.0,25 Nov 2022,11 Dec 2022,16,7,https://www.careerjunction.co.za/software-developer-job-2491521.aspx
659,Specialist Direct Tax,"Germiston, Gauteng",Permanent Specialist position,Talent Trace,"R75,000 - R100,000 per month",75000.0,28 Nov 2022,14 Dec 2022,16,10,https://www.careerjunction.co.za/specialist-direct-tax-job-2492112.aspx
660,IT Recruiter,"Sandown, Gauteng",Permanent Senior position,Afrizan People Intelligence,"R60,000 per month",60000.0,22 Nov 2022,26 Dec 2022,34,22,https://www.careerjunction.co.za/it-recruiter-job-2478678.aspx
