,Job Title,Location,Job Type,Company,Salary,Monthly Salary,Posting Date,Expiry Date,Ad Duration (Days),Days before expiry,Link
285,Continuous Improvement Lead/Engineer,"Winelands, Western Cape",Permanent Senior position,Lotus Recruitment,Undisclosed,,25 Nov 2022,20 Dec 2022,25,16,https://www.careerjunction.co.za/continuous-improvement-lead-engineer-job-2492949.aspx
286,DevOps Engineer at Datafin Recruitment,"Century City, Western Cape",Permanent Executive position,Datafin,R Undisclosed,,25 Nov 2022,14 Dec 2022,19,10,https://www.careerjunction.co.za/devops-engineer-at-datafin-recruitment-job-2492889.aspx
287,Data Engineer (CPT Hybrid) at Datafin Recruitment,"Durbanville, Western Cape",Permanent Executive position,Datafin,R Undisclosed,,25 Nov 2022,05 Dec 2022,10,1,https://www.careerjunction.co.za/data-engineer-cpt-hybrid-at-datafin-recruitment-job-2491487.aspx
288,Senior Civil Engineer/Technical Specialist at SMEC South Africa,"Durban Region, KwaZulu-Natal",Permanent Specialist position,SMEC South Africa,Undisclosed,,28 Nov 2022,05 Dec 2022,7,1,https://www.careerjunction.co.za/senior-civil-engineer-technical-specialist-at-smec-south-africa-job-2490667.aspx
289,Field Service Engineer,"Westville, KwaZulu-Natal",Permanent Intermediate position,Fouche & Co Recruitment,"R20,000 - R22,000 per month",20000.0,28 Nov 2022,06 Dec 2022,8,2,https://www.careerjunction.co.za/field-service-engineer-job-2490819.aspx
290,Product Data Engineer at NRF National Research Foundation,"Observatory, Western Cape",Contract Specialist EE position,National Research Foundation,R Undisclosed,,24 Nov 2022,07 Dec 2022,13,3,https://www.careerjunction.co.za/product-data-engineer-at-nrf-national-research-foundation-job-2476486.aspx
291,Senior Software Site Support Engineer,"Cape Town CBD, Western Cape",Permanent Senior position,Mastech,Undisclosed,,25 Nov 2022,11 Dec 2022,16,7,https://www.careerjunction.co.za/senior-software-site-support-engineer-job-2491488.aspx
292,"Senior Mechanical Engineer, Integration  at Ntice Search","Limpopo, South Africa",Permanent Specialist position,Ntice Sourcing Solutions,R Undisclosed,,28 Nov 2022,26 Dec 2022,28,22,https://www.careerjunction.co.za/senior-mechanical-engineer-integration-at-ntice-search-job-2494331.aspx
293,Software Engineer (GoLang),"Stellenbosch, Western Cape",Permanent Intermediate position,Kwena Human Capital,Undisclosed,,28 Nov 2022,15 Dec 2022,17,11,https://www.careerjunction.co.za/software-engineer-golang-job-2492239.aspx
294,Senior React Software Engineer - Remote - R1200k per annum at e-Merge IT Recruitment,"Sunninghill, Gauteng",Contract Senior position,e-Merge IT Recruitment,R Undisclosed,,28 Nov 2022,01 Jan 2023,34,28,https://www.careerjunction.co.za/senior-react-software-engineer-remote-r1200k-per-annum-at-e-merge-it-recruitment-job-2494349.aspx
295,Industrial Engineer (Automotive),"Gqebera, Eastern Cape",Permanent Senior position,Bay Recruitment,"R18,000 - R22,000 per month",18000.0,28 Nov 2022,01 Jan 2023,34,28,https://www.careerjunction.co.za/industrial-engineer-automotive-job-2494322.aspx
296,Project Engineer,"Johannesburg, Gauteng",Permanent Intermediate position,Carlysle Human Capital,"R40,000 - R60,000 per month",40000.0,28 Nov 2022,22 Dec 2022,24,18,https://www.careerjunction.co.za/project-engineer-job-2494274.aspx
297,Senior Java Software Engineer - Sandton - R1.3m PA plus BONUSES at e-Merge IT,"Sandown, Gauteng",Contract Senior position,e-Merge IT Recruitment,"R108,300 per month",108300.0,28 Nov 2022,01 Jan 2023,34,28,https://www.careerjunction.co.za/senior-java-software-engineer-sandton-r13m-pa-plus-bonuses-at-e-merge-it-job-2494335.aspx
298,Network Engineer at Imperial,"Johannesburg, Gauteng",Permanent Intermediate position,Imperial Logistics,Undisclosed,,29 Nov 2022,07 Dec 2022,8,3,https://www.careerjunction.co.za/network-engineer-at-imperial-job-2491010.aspx
299,Embedded Software Engineer,"Centurion, Gauteng",Permanent Intermediate position,Let's Recruit,Undisclosed,,28 Nov 2022,01 Jan 2023,34,28,https://www.careerjunction.co.za/embedded-software-engineer-job-2471976.aspx
300,Junior Embedded Software Engineer,"Pretoria Gardens, Gauteng",Permanent Junior position,Let's Recruit,Undisclosed,,28 Nov 2022,01 Jan 2023,34,28,https://www.careerjunction.co.za/junior-embedded-software-engineer-job-2484844.aspx
301,Junior Electronic Engineer,"Randburg, Gauteng",Permanent Junior position,Let's Recruit,Undisclosed,,28 Nov 2022,01 Jan 2023,34,28,https://www.careerjunction.co.za/junior-electronic-engineer-job-2484566.aspx
302,Remote Support Engineer,"Cape Town CBD, Western Cape",Contract Intermediate position,Leftclick,"R15,000 - R32,000 per month",15000.0,25 Nov 2022,12 Dec 2022,17,8,https://www.careerjunction.co.za/remote-support-engineer-job-2491604.aspx
303,DSP Software Engineer,"Pretoria Region, Gauteng",Permanent Junior position,Let's Recruit,Undisclosed,,28 Nov 2022,01 Jan 2023,34,28,https://www.careerjunction.co.za/dsp-software-engineer-job-2484837.aspx
304,Senior Engineer Mechanical Integration,"Johannesburg, Gauteng",Permanent Specialist EE position,MPC Recruitment (MPC Recruitment),Undisclosed,,28 Nov 2022,01 Jan 2023,34,28,https://www.careerjunction.co.za/senior-engineer-mechanical-integration-job-2494219.aspx
305,Associate Civil Engineer,"Centurion, Gauteng",Permanent Senior position,Manpower SA,"R79,200 - R91,700 per month",79200.0,28 Nov 2022,09 Dec 2022,11,5,https://www.careerjunction.co.za/associate-civil-engineer-job-2492049.aspx
306,Senior Software Engineer at Sabenza IT,"Pinelands, Western Cape",Permanent Senior position,DCV Sabenza IT and Recruitment,"R768,000 - R768,300 per month",768000.0,28 Nov 2022,01 Jan 2023,34,28,https://www.careerjunction.co.za/senior-software-engineer-at-sabenza-it-job-2494224.aspx
307,Embedded Software Engineer,"Cape Town Region, Western Cape",Permanent Intermediate position,Let's Recruit,Undisclosed,,28 Nov 2022,01 Jan 2023,34,28,https://www.careerjunction.co.za/embedded-software-engineer-job-2494203.aspx
308,Process Engineer,"Johannesburg North (Johannesburg North), Gauteng",Contract Intermediate position,Psybergate Pty Ltd,R Undisclosed,,28 Nov 2022,09 Dec 2022,11,5,https://www.careerjunction.co.za/process-engineer-job-2492066.aspx
309,Systems Engineer (Part Time),"Cape Town Region, Western Cape
 / Work From Home",Permanent Senior position,Exclusively Remote,Undisclosed,,28 Nov 2022,14 Dec 2022,16,10,https://www.careerjunction.co.za/systems-engineer-part-time-job-2492122.aspx
310,MIT Professional Services Senior Engineer,"Waverley, Gauteng",Permanent Senior position,InspHired Recruitment Solutions,"R20,000 - R25,000 per month",20000.0,24 Nov 2022,28 Dec 2022,34,24,https://www.careerjunction.co.za/mit-professional-services-senior-engineer-job-2448299.aspx
311,Electronics Engineer,"Cape Town CBD, Western Cape",Contract Junior position,Tipp Focus,Undisclosed,,28 Nov 2022,05 Dec 2022,7,1,https://www.careerjunction.co.za/electronics-engineer-job-2490689.aspx
312,Junior Electrical Engineer (Solar PV & Battery Storage),"Johannesburg Region, Gauteng",Permanent Junior position,The Talent Experts,"R20,000 - R25,000 per month",20000.0,27 Nov 2022,14 Dec 2022,17,10,https://www.careerjunction.co.za/junior-electrical-engineer-solar-pv-%26-battery-storage-job-2492047.aspx
313,Senior Network Engineer,"Century City, Western Cape",Permanent Senior position,Chosen Online,"R45,000 - R55,000 per month",45000.0,29 Nov 2022,06 Dec 2022,7,2,https://www.careerjunction.co.za/senior-network-engineer-job-2490837.aspx
314,Cisco Network Engineer,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,29 Nov 2022,28 Dec 2022,29,24,https://www.careerjunction.co.za/cisco-network-engineer-job-2494385.aspx
315,Cisco Network Engineer,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,29 Nov 2022,28 Dec 2022,29,24,https://www.careerjunction.co.za/cisco-network-engineer-job-2494391.aspx
316,Senior Process Engineer  at Ntice Search,"Rosebank, Gauteng",Permanent Management position,Ntice Sourcing Solutions,R Undisclosed,,27 Nov 2022,07 Dec 2022,10,3,https://www.careerjunction.co.za/senior-process-engineer-at-ntice-search-job-2491860.aspx
317,System Support Engineer,"Johannesburg North (Johannesburg North), Gauteng",Permanent Senior position,Elite Search and Selection,R30 - R35 per month,30.0,25 Nov 2022,05 Dec 2022,10,1,https://www.careerjunction.co.za/system-support-engineer-job-2491415.aspx
318,Mechanical Engineer,"Turffontein, Gauteng",Permanent Senior position,Intellistaff Outsourced Services,R Undisclosed,,27 Nov 2022,17 Dec 2022,20,13,https://www.careerjunction.co.za/mechanical-engineer-job-2493134.aspx
319,Systems Engineer,"Brackenfell, Western Cape",Permanent Senior position,DCV Sabenza IT and Recruitment,Undisclosed,,27 Nov 2022,13 Dec 2022,16,9,https://www.careerjunction.co.za/systems-engineer-job-2491812.aspx
320,Process Engineer ~ Automotive Plastic Component Manufacturing at Dawning Truth,"Rosslyn, Gauteng",Permanent Specialist position,Dawning Truth Recruitment,"R25,000 - R35,000 per month",25000.0,27 Nov 2022,04 Dec 2022,7,0,https://www.careerjunction.co.za/process-engineer-automotive-plastic-component-manufacturing-at-dawning-truth-job-2490544.aspx
321,Frontend Software Engineer,"Centurion, Gauteng",Permanent Senior position,GoldenRule,R Undisclosed,,27 Nov 2022,22 Dec 2022,25,18,https://www.careerjunction.co.za/frontend-software-engineer-job-2493163.aspx
322,Intermediate Software Engineer - C# / Azure DevOps @ JHB - R800k P/A + Banking perks at e-Merge IT Recruitment,"Johannesburg, Gauteng",Permanent Senior position,e-Merge IT Recruitment,"R62,500 - R66,700 per month",62500.0,27 Nov 2022,13 Dec 2022,16,9,https://www.careerjunction.co.za/intermediate-software-engineer-c%23-azure-devops-jhb-r800k-p-a-+-banking-perks-at-e-merge-it-recruitment-job-2491894.aspx
323,Senior Java Sofware Engineer,"Johannesburg North (Johannesburg North), Gauteng",Permanent Senior position,Carlysle Human Capital,R Undisclosed,,23 Nov 2022,27 Dec 2022,34,23,https://www.careerjunction.co.za/senior-java-sofware-engineer-job-2475082.aspx
324,ICT Senior Software Quality Engineer at Government Employees Medical Scheme,"Menlyn, Gauteng",Permanent Senior position,Government Employees Medical Scheme,Undisclosed,,22 Nov 2022,26 Dec 2022,34,22,https://www.careerjunction.co.za/ict-senior-software-quality-engineer-at-government-employees-medical-scheme-job-2455044.aspx
325,Network Engineer,"Cape Town, Western Cape",Contract Intermediate position,iOCO Recruitment Solutions,R Undisclosed,,28 Nov 2022,15 Dec 2022,17,11,https://www.careerjunction.co.za/network-engineer-job-2492189.aspx
326,Mechanical Engineer at PFG Building Glass,"Springs, Gauteng",Permanent Intermediate position,PG Group,Undisclosed,,26 Nov 2022,12 Dec 2022,16,8,https://www.careerjunction.co.za/mechanical-engineer-at-pfg-building-glass-job-2491644.aspx
327,Software Engineer (Data Focus) at Datafin Recruitment,"Stellenbosch, Western Cape",Permanent Executive position,Datafin,R Undisclosed,,26 Nov 2022,16 Dec 2022,20,12,https://www.careerjunction.co.za/software-engineer-data-focus-at-datafin-recruitment-job-2493174.aspx
328,Plant Engineer Chemicals Manufacture,"Cato Ridge, KwaZulu-Natal",Permanent Management position,Management Search Consultants,R Undisclosed,,26 Nov 2022,22 Dec 2022,26,18,https://www.careerjunction.co.za/plant-engineer-chemicals-manufacture-job-2493242.aspx
329,Project Engineer,"Midrand, Gauteng",Permanent Senior position,T and T Academy,"R62,500 - R69,200 per month",62500.0,26 Nov 2022,22 Dec 2022,26,18,https://www.careerjunction.co.za/project-engineer-job-2493213.aspx
330,Software Engineer at Datafin Recruitment,"Stellenbosch, Western Cape",Permanent Executive position,Datafin,R Undisclosed,,26 Nov 2022,16 Dec 2022,20,12,https://www.careerjunction.co.za/software-engineer-at-datafin-recruitment-job-2493172.aspx
331,Process Engineer,"Turffontein, Gauteng",Permanent Senior position,Intellistaff Outsourced Services,R Undisclosed,,26 Nov 2022,17 Dec 2022,21,13,https://www.careerjunction.co.za/process-engineer-job-2493138.aspx
332,Senior Network Engineer (SD-WAN),"Eikenbosch, Western Cape",Permanent Intermediate position,Recru-it,R Undisclosed,,28 Nov 2022,26 Dec 2022,28,22,https://www.careerjunction.co.za/senior-network-engineer-sd-wan-job-2494248.aspx
333,Project Engineer,"Johannesburg Region, Gauteng",Permanent Intermediate position,60 Degrees Recruitment,R Undisclosed,,26 Nov 2022,21 Dec 2022,25,17,https://www.careerjunction.co.za/project-engineer-job-2493112.aspx
334,Lead Project Engineer,"Port Elizabeth, Eastern Cape",Permanent Senior position,MPC Recruitment (MPC Recruitment),Undisclosed,,26 Nov 2022,12 Dec 2022,16,8,https://www.careerjunction.co.za/lead-project-engineer-job-2491746.aspx
335,Network Engineer,"Johannesburg Region, Gauteng",Contract Intermediate position,Blossom Technology Solutions,Undisclosed,,28 Nov 2022,14 Dec 2022,16,10,https://www.careerjunction.co.za/network-engineer-job-2492137.aspx
336,Assistant Mechanical Engineer,"Midrand, Gauteng",Permanent Senior EE position,Tier 1 Consultants,Undisclosed,,28 Nov 2022,05 Dec 2022,7,1,https://www.careerjunction.co.za/assistant-mechanical-engineer-job-2490557.aspx
337,Project Engineer (Mechanical & Piping),"Johannesburg Region, Gauteng",Permanent Specialist EE position,Godisanang Recruitment (Pty) Ltd,R Undisclosed,,25 Nov 2022,12 Dec 2022,17,8,https://www.careerjunction.co.za/project-engineer-mechanical-%26-piping-job-2491625.aspx
338,Senior IT Engineer,"Melrose, Gauteng",Permanent Senior position,InspHired Recruitment Solutions,"R25,000 - R35,000 per month",25000.0,25 Nov 2022,29 Dec 2022,34,25,https://www.careerjunction.co.za/senior-it-engineer-job-2494116.aspx
339,Software Engineer Team Lead,"Johannesburg North (Johannesburg North), Gauteng",Permanent Senior position,Dynexity,R80 - R100 per month,80.0,25 Nov 2022,23 Dec 2022,28,19,https://www.careerjunction.co.za/software-engineer-team-lead-job-2494092.aspx
340,IT Engineer - 2nd Line Support (Italian),"Gauteng, South Africa
 / Work From Home",Permanent Intermediate position,iOCO Recruitment Solutions,R Undisclosed,,25 Nov 2022,20 Dec 2022,25,16,https://www.careerjunction.co.za/it-engineer-2nd-line-support-italian-job-2492909.aspx
341,Mid-Level Java Software Engineer - Johannesburg - up to R540k Per Annum at e-Merge IT,"Johannesburg, Gauteng
 / Work From Home",Permanent Senior position,e-Merge IT Recruitment,"R45,000 per month",45000.0,25 Nov 2022,29 Dec 2022,34,25,https://www.careerjunction.co.za/mid-level-java-software-engineer-johannesburg-up-to-r540k-per-annum-at-e-merge-it-job-2494120.aspx
342,Technical Network Engineer at Bidvest Bank,"Sandown, Gauteng",Permanent Specialist position,Bidvest Bank,Undisclosed,,26 Nov 2022,13 Dec 2022,17,9,https://www.careerjunction.co.za/technical-network-engineer-at-bidvest-bank-job-2491858.aspx
343,Senior System Engineer at NRF National Research Foundation,"Observatory, Western Cape",Permanent Specialist EE position,National Research Foundation,R Undisclosed,,24 Nov 2022,08 Dec 2022,14,4,https://www.careerjunction.co.za/senior-system-engineer-at-nrf-national-research-foundation-job-2481584.aspx
344,Senior Network & Systems Engineer (Azure/AWS) (CPT Hybrid) at Datafin Recruitment,"Durbanville, Western Cape",Permanent Senior position,Datafin,R Undisclosed,,25 Nov 2022,14 Dec 2022,19,10,https://www.careerjunction.co.za/senior-network-%26-systems-engineer-azure-aws-cpt-hybrid-at-datafin-recruitment-job-2492851.aspx
345,Senior Network & Systems Engineer (AWS) (CPT Hybrid) at Datafin Recruitment,"Durbanville, Western Cape",Permanent Senior position,Datafin,R Undisclosed,,25 Nov 2022,14 Dec 2022,19,10,https://www.careerjunction.co.za/senior-network-%26-systems-engineer-aws-cpt-hybrid-at-datafin-recruitment-job-2492853.aspx
346,Senior Systems Engineer,"Cape Town CBD, Western Cape",Permanent Senior position,Phanda Personnel,R Undisclosed,,24 Nov 2022,28 Dec 2022,34,24,https://www.careerjunction.co.za/senior-systems-engineer-job-2488744.aspx
347,Project Engineer,"Cape Town CBD, Western Cape",Permanent Intermediate position,The Talent Experts,"R66,700 - R79,200 per month",66700.0,24 Nov 2022,11 Dec 2022,17,7,https://www.careerjunction.co.za/project-engineer-job-2491373.aspx
348,Senior Software Site Support Engineer,"Cape Town CBD, Western Cape",Permanent Specialist position,Phanda Personnel,R Undisclosed,,18 Nov 2022,22 Dec 2022,34,18,https://www.careerjunction.co.za/senior-software-site-support-engineer-job-2484875.aspx
349,Senior Network Engineer at Datafin Recruitment,"Cape Town, Western Cape",Permanent Senior position,Datafin,R Undisclosed,,25 Nov 2022,05 Dec 2022,10,1,https://www.careerjunction.co.za/senior-network-engineer-at-datafin-recruitment-job-2491585.aspx
350,Sales Engineer at Aleng Electrical Engineers PTY (Ltd),"Midrand, Gauteng",Contract Senior position,Aleng Group,R Undisclosed,,17 Nov 2022,21 Dec 2022,34,17,https://www.careerjunction.co.za/sales-engineer-at-aleng-electrical-engineers-pty-ltd-job-2493031.aspx
351,SENIOR PROCESS ENGINEER,"Sandown, Gauteng",Permanent Senior position,David Waterland Construction,R Undisclosed,,22 Nov 2022,26 Dec 2022,34,22,https://www.careerjunction.co.za/senior-process-engineer-job-2447285.aspx
352,Network Engineer,"Johannesburg Region, Gauteng",Permanent Intermediate position,Lesley Snyman and associates,"R25,000 - R35,000 per month",25000.0,24 Nov 2022,20 Dec 2022,26,16,https://www.careerjunction.co.za/network-engineer-job-2492844.aspx
