,Job Title,Location,Job Type,Company,Salary,Monthly Salary,Posting Date,Expiry Date,Ad Duration (Days),Days before expiry,Link
325,HR Analyst,"Dainfern, Gauteng",Permanent Intermediate position,The Recruitment Council,"R50,000 - R66,700 per month",50000.0,28 Nov 2022,01 Jan 2023,34,28,https://www.careerjunction.co.za/hr-analyst-job-2494297.aspx
326,Systems Administrator at C.Steinweg Bridge,"Durban Region, KwaZulu-Natal",Permanent Specialist position,C. Steinweg Bridge (Pty) Ltd,Undisclosed,,29 Nov 2022,06 Dec 2022,7,2,https://www.careerjunction.co.za/systems-administrator-at-csteinweg-bridge-job-2490859.aspx
327,Junior Operations Anlyst,"Sandown, Gauteng",Permanent Junior position,J Smith Collier and Associate (PTY) LTD,R Undisclosed,,28 Nov 2022,01 Jan 2023,34,28,https://www.careerjunction.co.za/junior-operations-anlyst-job-2494273.aspx
328,Candidate Attorney at Nutun,"Sandton, Gauteng",Contract Junior position,Nutun,Undisclosed,,02 Dec 2022,27 Dec 2022,25,23,https://www.careerjunction.co.za/candidate-attorney-at-nutun-job-2493820.aspx
329,Sales Executive at Service Products,"Midrand, Gauteng",Permanent Intermediate position,,"R17,000 - R20,000 per month",17000.0,28 Nov 2022,01 Jan 2023,34,28,https://www.careerjunction.co.za/sales-executive-at-service-products-job-2494257.aspx
330,Management Accountant,"Brackenfell, Western Cape",Permanent Intermediate position,Professional Recruitment Network,Undisclosed,,29 Nov 2022,07 Dec 2022,8,3,https://www.careerjunction.co.za/management-accountant-job-2490976.aspx
331,Senior Systems Analyst,"Cape Town CBD, Western Cape",Permanent Management EE position,Phanda Personnel,R Undisclosed,,03 Dec 2022,28 Dec 2022,25,24,https://www.careerjunction.co.za/senior-systems-analyst-job-2493956.aspx
332,Procurement and Shipping Administrator,"Cape Town, Western Cape",Permanent Intermediate position,Intellistaff Outsourced Services,R Undisclosed,,03 Dec 2022,14 Dec 2022,11,10,https://www.careerjunction.co.za/procurement-and-shipping-administrator-job-2492657.aspx
333,Software Architect:  Card Processing Channels (CH8 at Capital H Staffing and Advisory Solutions,"Winelands, Western Cape",Permanent Senior position,Capital H Staffing,R Undisclosed,,03 Dec 2022,09 Dec 2022,6,5,https://www.careerjunction.co.za/software-architect-card-processing-channels-ch8-at-capital-h-staffing-and-advisory-solutions-job-2492653.aspx
334,Business Development Manager - SADC at Michael Page South Africa Limited,"Gauteng, South Africa",Permanent Management position,Michael Page International,R Undisclosed,,03 Dec 2022,15 Dec 2022,12,11,https://www.careerjunction.co.za/business-development-manager-sadc-at-michael-page-south-africa-limited-job-2492647.aspx
335,Account Manager,"Johannesburg, Gauteng",Permanent Senior position,Elite Search and Selection,R25 - R35 per month,25.0,27 Nov 2022,07 Dec 2022,10,3,https://www.careerjunction.co.za/account-manager-job-2491866.aspx
336,IT Business Analyst/BA (contract) on-site (TB) at Mediro ICT,"East Rand, Gauteng",Contract Intermediate position,Mediro Application Consulting,R Undisclosed,,29 Nov 2022,21 Dec 2022,22,17,https://www.careerjunction.co.za/it-business-analyst-ba-contract-on-site-tb-at-mediro-ict-job-2493347.aspx
337,Merchandise Planner,"Johannesburg North (Johannesburg North), Gauteng",Permanent Intermediate position,Green Marble Recruitment Consultants,R Undisclosed,,03 Dec 2022,24 Dec 2022,21,20,https://www.careerjunction.co.za/merchandise-planner-job-2494020.aspx
338,Database Administrator,"Pretoria CBD, Gauteng",Contract Intermediate position,Tipp Focus,Undisclosed,,29 Nov 2022,07 Dec 2022,8,3,https://www.careerjunction.co.za/database-administrator-job-2491037.aspx
339,Personal Assistant,"Sandhurst, Gauteng",Permanent Intermediate position,Humanity SA,Undisclosed,,28 Nov 2022,05 Dec 2022,7,1,https://www.careerjunction.co.za/personal-assistant-job-2490670.aspx
340,Senior Python Engineer,"Woodstock, Western Cape",Permanent Senior position,MIT Recruitment,Undisclosed,,01 Dec 2022,26 Dec 2022,25,22,https://www.careerjunction.co.za/senior-python-engineer-job-2493513.aspx
341,SPECIALIST CONSOLIDATIONS & GROUP STATUTORY REPORTING,"Centurion, Gauteng",Permanent Specialist EE position,M-Ploy Global Resourcing,"R70,800 per month",70800.0,01 Dec 2022,17 Dec 2022,16,13,https://www.careerjunction.co.za/specialist-consolidations-%26-group-statutory-reporting-job-2492374.aspx
342,Accountant Financial Manager,"Cape Town CBD, Western Cape",Permanent Senior position,Frogg Recruitment,"R48,300 - R50,000 per month",48300.0,01 Dec 2022,08 Dec 2022,7,4,https://www.careerjunction.co.za/accountant-financial-manager-job-2491265.aspx
343,Finance Administrator at Torah Academy School,"Johannesburg, Gauteng",Permanent Intermediate position,Torah Academy,Undisclosed,,25 Nov 2022,11 Dec 2022,16,7,https://www.careerjunction.co.za/finance-administrator-at-torah-academy-school-job-2491444.aspx
344,Senior Engineering Geologist at SMEC South Africa,Lesotho,Contract Senior position,SMEC South Africa,Undisclosed,,03 Dec 2022,19 Dec 2022,16,15,https://www.careerjunction.co.za/senior-engineering-geologist-at-smec-south-africa-job-2492709.aspx
345,Intermediate / Snr Developer - East Rand at Fourier Recruitment,"East Rand, Gauteng",Permanent Intermediate position,Fourier Recruitment,R Undisclosed,,03 Dec 2022,16 Dec 2022,13,12,https://www.careerjunction.co.za/intermediate-snr-developer-east-rand-at-fourier-recruitment-job-2492785.aspx
346,DevOps Consultant (1566) at Mediro ICT,"Pretoria Region, Gauteng",Contract Junior position,Mediro Application Consulting,R Undisclosed,,29 Nov 2022,21 Dec 2022,22,17,https://www.careerjunction.co.za/devops-consultant-1566-at-mediro-ict-job-2493330.aspx
347,wordpress web design and graphics,"Johannesburg Region, Gauteng",Permanent Junior position,Chavda International,"R6,000 - R12,000 per month",6000.0,27 Nov 2022,14 Dec 2022,17,10,https://www.careerjunction.co.za/wordpress-web-design-and-graphics-job-2491991.aspx
348,IOS Software Engineer,"Cape Town CBD, Western Cape",Permanent Intermediate position,MIT Recruitment,Undisclosed,,30 Nov 2022,26 Dec 2022,26,22,https://www.careerjunction.co.za/ios-software-engineer-job-2493509.aspx
349,MEP BIM Coordinator,"Cape Town Region, Western Cape",Permanent Specialist position,Lotus Recruitment,R Undisclosed,,03 Dec 2022,20 Dec 2022,17,16,https://www.careerjunction.co.za/mep-bim-coordinator-job-2492818.aspx
350,Developer - Back End (Java) at Parvana Recruitment,"Johannesburg, Gauteng",Permanent Senior position,Parvana Strategic Sourcing,R Undisclosed,,29 Nov 2022,27 Dec 2022,28,23,https://www.careerjunction.co.za/developer-back-end-java-at-parvana-recruitment-job-2494470.aspx
351,PROJECT ENGINEER MECHANICAL/PIPING at dwc,"Sandown, Gauteng",Permanent Senior position,David Waterland Construction,"R100,000 - R200,000 per month",100000.0,01 Dec 2022,18 Dec 2022,17,14,https://www.careerjunction.co.za/project-engineer-mechanical-piping-at-dwc-job-2492452.aspx
352,Accounts Clerk,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,26 Nov 2022,25 Dec 2022,29,21,https://www.careerjunction.co.za/accounts-clerk-job-2494145.aspx
353,Administrative Coordinator,"Centurion, Gauteng",Permanent Intermediate position,Merchants SA,R Undisclosed,,29 Nov 2022,15 Dec 2022,16,11,https://www.careerjunction.co.za/administrative-coordinator-job-2492336.aspx
354,Assistant Management Accountant,"Woodstock, Western Cape",Permanent Intermediate EE position,Professional Recruitment Network,Undisclosed,,29 Nov 2022,02 Jan 2023,34,29,https://www.careerjunction.co.za/assistant-management-accountant-job-2484404.aspx
355,Principal Consultant,"Cape Town, Western Cape",Permanent Management position,iOCO Recruitment Solutions,R Undisclosed,,01 Dec 2022,27 Dec 2022,26,23,https://www.careerjunction.co.za/principal-consultant-job-2493722.aspx
356,DIVISIONAL MANAGER: APPLICATIONS MANAGEMENT- R106000.00,"Durban (Durban CBD), KwaZulu-Natal",Permanent Senior position,Affirmative Portfolios,Undisclosed,,29 Nov 2022,25 Dec 2022,26,21,https://www.careerjunction.co.za/divisional-manager-applications-management-r10600000-job-2493384.aspx
357,Merchandiser,"Cape Town CBD, Western Cape",Permanent Junior position,Waterfoot Consulting,"R12,000 per month",12000.0,30 Nov 2022,03 Jan 2023,34,30,https://www.careerjunction.co.za/merchandiser-job-2494726.aspx
358,FMCG Van Sales Rep,"Modderfontein AH, Gauteng",Permanent Intermediate position,SM DISTRIBUTORS AND WHOLESALERS PTY LTD,Commission Only,,27 Nov 2022,22 Dec 2022,25,18,https://www.careerjunction.co.za/fmcg-van-sales-rep-job-2493279.aspx
